ID,活动,商品,订单号,用户ID,数量,单价,秒杀状态,订单状态,创建时间
689,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045139561,99,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
688,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045131432,95,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
687,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045138332,87,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
686,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045138888,92,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
685,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045131575,93,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
684,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045138885,88,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
683,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045133569,89,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
682,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045125621,86,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
681,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045121823,85,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
680,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045128696,83,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
679,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045129700,84,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
678,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045122101,82,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
677,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045121184,81,1,9.90,已超时,已取消,"2026-04-21 10:45:13"
676,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045125801,80,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
675,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045126968,79,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
674,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045124761,72,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
673,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045125657,75,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
672,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045124192,78,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
671,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045121344,77,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
670,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045127568,76,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
669,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045126938,73,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
668,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045127056,65,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
667,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045128754,74,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
666,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045128084,70,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
665,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045124855,69,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
664,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045128732,63,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
663,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045127871,66,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
662,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045121647,60,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
661,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045123131,67,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
660,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045115017,64,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
659,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045117091,61,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
658,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045118369,58,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
657,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045113642,57,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
656,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045112603,59,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
655,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045116912,54,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
654,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045112113,55,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
653,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045117733,49,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
652,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045119934,52,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
651,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045113572,53,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
650,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045113724,51,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
649,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045116663,42,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
648,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045112525,43,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
647,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045116984,48,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
646,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045113888,46,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
645,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045117902,45,1,9.90,已超时,已取消,"2026-04-21 10:45:12"
644,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045119342,41,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
643,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045103127,38,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
642,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045101457,37,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
641,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045108143,31,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
640,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045103480,40,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
639,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045101397,39,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
638,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045109726,36,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
637,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045104547,34,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
636,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045108812,2,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
635,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045105076,33,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
634,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045102615,29,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
633,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045105186,26,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
632,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045106099,25,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
631,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045107450,28,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
630,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045108946,27,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
629,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045105876,22,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
628,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045107651,24,1,9.90,已超时,已取消,"2026-04-21 10:45:11"
627,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045109760,19,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
626,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045107672,21,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
625,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045107146,32,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
624,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045102865,23,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
623,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045105955,4,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
622,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045104199,18,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
621,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045103075,17,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
620,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045103596,15,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
619,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045105211,12,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
618,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045108018,16,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
617,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045107538,11,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
616,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045108410,20,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
615,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045103321,14,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
614,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045108605,10,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
613,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045107828,8,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
612,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045108619,7,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
611,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045091436,6,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
610,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045091852,9,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
609,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045094298,3,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
608,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045099547,13,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
607,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045098302,1,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
606,压测专用活动-20260421,压测专用商品-20260421,ORD202604211045091753,5,1,9.90,已超时,已取消,"2026-04-21 10:45:10"
605,开服秒杀专场,都市至尊,ORD202604211043018273,1014,1,4.95,已超时,已取消,"2026-04-21 10:43:02"
604,开服秒杀专场,都市至尊,ORD202604211043017130,1003,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
603,开服秒杀专场,都市至尊,ORD202604211043018068,997,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
602,开服秒杀专场,都市至尊,ORD202604211043015516,990,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
601,开服秒杀专场,都市至尊,ORD202604211043014579,982,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
600,开服秒杀专场,都市至尊,ORD202604211043013733,969,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
599,开服秒杀专场,都市至尊,ORD202604211043014398,966,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
598,开服秒杀专场,都市至尊,ORD202604211043017278,963,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
597,开服秒杀专场,都市至尊,ORD202604211043018906,959,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
596,开服秒杀专场,都市至尊,ORD202604211043004326,957,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
595,开服秒杀专场,都市至尊,ORD202604211043004006,950,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
594,开服秒杀专场,都市至尊,ORD202604211043006836,951,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
593,开服秒杀专场,都市至尊,ORD202604211043006335,949,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
592,开服秒杀专场,都市至尊,ORD202604211043001761,947,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
591,开服秒杀专场,都市至尊,ORD202604211043005294,946,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
590,开服秒杀专场,都市至尊,ORD202604211043005829,944,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
589,开服秒杀专场,都市至尊,ORD202604211043005529,942,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
588,开服秒杀专场,都市至尊,ORD202604211043006245,930,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
587,开服秒杀专场,都市至尊,ORD202604211043007680,941,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
586,开服秒杀专场,都市至尊,ORD202604211043006809,928,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
585,开服秒杀专场,都市至尊,ORD202604211043007860,923,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
584,开服秒杀专场,都市至尊,ORD202604211043008370,927,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
583,开服秒杀专场,都市至尊,ORD202604211043007096,901,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
582,开服秒杀专场,都市至尊,ORD202604211043003875,937,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
581,开服秒杀专场,都市至尊,ORD202604211043002119,933,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
580,开服秒杀专场,都市至尊,ORD202604211043007946,939,1,4.95,已超时,已取消,"2026-04-21 10:43:01"
579,开服秒杀专场,都市至尊,ORD202604211043008983,935,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
578,开服秒杀专场,都市至尊,ORD202604211043002527,904,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
577,开服秒杀专场,都市至尊,ORD202604211043008866,932,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
576,开服秒杀专场,都市至尊,ORD202604211043006956,915,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
575,开服秒杀专场,都市至尊,ORD202604211043008171,909,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
574,开服秒杀专场,都市至尊,ORD202604211043008365,905,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
573,开服秒杀专场,都市至尊,ORD202604211043004749,920,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
572,开服秒杀专场,都市至尊,ORD202604211043008756,913,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
571,开服秒杀专场,都市至尊,ORD202604211043006372,917,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
570,开服秒杀专场,都市至尊,ORD202604211043002245,918,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
569,开服秒杀专场,都市至尊,ORD202604211043004144,916,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
568,开服秒杀专场,都市至尊,ORD202604211043003571,902,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
567,开服秒杀专场,都市至尊,ORD202604211043009407,906,1,4.95,已超时,已取消,"2026-04-21 10:43:00"
566,开服秒杀专场,都市至尊,ORD202604211039371394,1026,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
565,开服秒杀专场,都市至尊,ORD202604211039372846,1024,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
564,开服秒杀专场,都市至尊,ORD202604211039377570,1018,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
563,开服秒杀专场,都市至尊,ORD202604211039379094,1020,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
562,开服秒杀专场,都市至尊,ORD202604211039373265,1015,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
561,开服秒杀专场,都市至尊,ORD202604211039378315,1013,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
560,开服秒杀专场,都市至尊,ORD202604211039378576,1006,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
559,开服秒杀专场,都市至尊,ORD202604211039373068,1002,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
558,开服秒杀专场,都市至尊,ORD202604211039372775,1001,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
557,开服秒杀专场,都市至尊,ORD202604211039379721,998,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
556,开服秒杀专场,都市至尊,ORD202604211039371570,996,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
555,开服秒杀专场,都市至尊,ORD202604211039376556,995,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
554,开服秒杀专场,都市至尊,ORD202604211039364914,993,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
553,开服秒杀专场,都市至尊,ORD202604211039364981,988,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
552,开服秒杀专场,都市至尊,ORD202604211039361325,987,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
551,开服秒杀专场,都市至尊,ORD202604211039361832,985,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
550,开服秒杀专场,都市至尊,ORD202604211039363700,984,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
549,开服秒杀专场,都市至尊,ORD202604211039363296,981,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
548,开服秒杀专场,都市至尊,ORD202604211039362705,979,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
547,开服秒杀专场,都市至尊,ORD202604211039369063,976,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
546,开服秒杀专场,都市至尊,ORD202604211039366960,974,1,4.95,已超时,已取消,"2026-04-21 10:39:37"
545,开服秒杀专场,都市至尊,ORD202604211039365888,973,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
544,开服秒杀专场,都市至尊,ORD202604211039364356,961,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
543,开服秒杀专场,都市至尊,ORD202604211039367477,955,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
542,开服秒杀专场,都市至尊,ORD202604211039368518,965,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
541,开服秒杀专场,都市至尊,ORD202604211039368379,970,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
540,开服秒杀专场,都市至尊,ORD202604211039362109,960,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
539,开服秒杀专场,都市至尊,ORD202604211039363376,967,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
538,开服秒杀专场,都市至尊,ORD202604211039367817,958,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
537,开服秒杀专场,都市至尊,ORD202604211039368429,954,1,4.95,已超时,已取消,"2026-04-21 10:39:36"
536,开服秒杀专场,都市至尊,ORD202604211038507043,1098,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
535,开服秒杀专场,都市至尊,ORD202604211038505141,1097,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
534,开服秒杀专场,都市至尊,ORD202604211038508075,1091,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
533,开服秒杀专场,都市至尊,ORD202604211038508189,1094,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
532,开服秒杀专场,都市至尊,ORD202604211038506270,1089,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
531,开服秒杀专场,都市至尊,ORD202604211038503916,1087,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
530,开服秒杀专场,都市至尊,ORD202604211038503875,1084,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
529,开服秒杀专场,都市至尊,ORD202604211038501996,1079,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
528,开服秒杀专场,都市至尊,ORD202604211038503037,1076,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
527,开服秒杀专场,都市至尊,ORD202604211038505013,1080,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
526,开服秒杀专场,都市至尊,ORD202604211038496017,1070,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
525,开服秒杀专场,都市至尊,ORD202604211038491453,1071,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
524,开服秒杀专场,都市至尊,ORD202604211038496462,1064,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
523,开服秒杀专场,都市至尊,ORD202604211038492725,1066,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
522,开服秒杀专场,都市至尊,ORD202604211038492547,1060,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
521,开服秒杀专场,都市至尊,ORD202604211038492527,1055,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
520,开服秒杀专场,都市至尊,ORD202604211038498821,1053,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
519,开服秒杀专场,都市至尊,ORD202604211038499922,1050,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
518,开服秒杀专场,都市至尊,ORD202604211038496533,1045,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
517,开服秒杀专场,都市至尊,ORD202604211038495215,1046,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
516,开服秒杀专场,都市至尊,ORD202604211038492784,1043,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
515,开服秒杀专场,都市至尊,ORD202604211038498483,1042,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
514,开服秒杀专场,都市至尊,ORD202604211038494674,1041,1,4.95,已超时,已取消,"2026-04-21 10:38:50"
513,开服秒杀专场,都市至尊,ORD202604211038496113,1040,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
512,开服秒杀专场,都市至尊,ORD202604211038496478,1039,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
511,开服秒杀专场,都市至尊,ORD202604211038491655,1038,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
510,开服秒杀专场,都市至尊,ORD202604211038491692,1037,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
509,开服秒杀专场,都市至尊,ORD202604211038499421,1034,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
508,开服秒杀专场,都市至尊,ORD202604211038491300,1033,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
507,开服秒杀专场,都市至尊,ORD202604211038494849,1031,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
506,开服秒杀专场,都市至尊,ORD202604211038487704,1030,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
505,开服秒杀专场,都市至尊,ORD202604211038488613,1027,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
504,开服秒杀专场,都市至尊,ORD202604211038481968,1028,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
503,开服秒杀专场,都市至尊,ORD202604211038481863,1025,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
502,开服秒杀专场,都市至尊,ORD202604211038487244,1023,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
501,开服秒杀专场,都市至尊,ORD202604211038482696,1022,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
500,开服秒杀专场,都市至尊,ORD202604211038486658,1021,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
499,开服秒杀专场,都市至尊,ORD202604211038484276,1019,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
498,开服秒杀专场,都市至尊,ORD202604211038489991,1017,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
497,开服秒杀专场,都市至尊,ORD202604211038487904,1016,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
496,开服秒杀专场,都市至尊,ORD202604211038484382,1012,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
495,开服秒杀专场,都市至尊,ORD202604211038481354,1011,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
494,开服秒杀专场,都市至尊,ORD202604211038483234,1010,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
493,开服秒杀专场,都市至尊,ORD202604211038481690,1009,1,4.95,已超时,已取消,"2026-04-21 10:38:49"
492,开服秒杀专场,都市至尊,ORD202604211038488404,1008,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
491,开服秒杀专场,都市至尊,ORD202604211038487957,1007,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
490,开服秒杀专场,都市至尊,ORD202604211038487113,1004,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
489,开服秒杀专场,都市至尊,ORD202604211038486042,1005,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
488,开服秒杀专场,都市至尊,ORD202604211038489014,999,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
487,开服秒杀专场,都市至尊,ORD202604211038488327,1000,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
486,开服秒杀专场,都市至尊,ORD202604211038486268,994,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
485,开服秒杀专场,都市至尊,ORD202604211038481353,992,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
484,开服秒杀专场,都市至尊,ORD202604211038483451,991,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
483,开服秒杀专场,都市至尊,ORD202604211038486181,989,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
482,开服秒杀专场,都市至尊,ORD202604211038489176,986,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
481,开服秒杀专场,都市至尊,ORD202604211038486126,983,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
480,开服秒杀专场,都市至尊,ORD202604211038487812,980,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
479,开服秒杀专场,都市至尊,ORD202604211038487436,978,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
478,开服秒杀专场,都市至尊,ORD202604211038489743,977,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
477,开服秒杀专场,都市至尊,ORD202604211038485700,975,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
476,开服秒杀专场,都市至尊,ORD202604211038483771,972,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
475,开服秒杀专场,都市至尊,ORD202604211038472963,968,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
474,开服秒杀专场,都市至尊,ORD202604211038474371,971,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
473,开服秒杀专场,都市至尊,ORD202604211038476682,962,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
472,开服秒杀专场,都市至尊,ORD202604211038473046,964,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
471,开服秒杀专场,都市至尊,ORD202604211038473875,956,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
470,开服秒杀专场,都市至尊,ORD202604211038474967,952,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
469,开服秒杀专场,都市至尊,ORD202604211038471814,953,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
468,开服秒杀专场,都市至尊,ORD202604211038473241,948,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
467,开服秒杀专场,都市至尊,ORD202604211038476142,945,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
466,开服秒杀专场,都市至尊,ORD202604211038478684,943,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
465,开服秒杀专场,都市至尊,ORD202604211038476058,940,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
464,开服秒杀专场,都市至尊,ORD202604211038472114,938,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
463,开服秒杀专场,都市至尊,ORD202604211038477475,936,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
462,开服秒杀专场,都市至尊,ORD202604211038476002,934,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
461,开服秒杀专场,都市至尊,ORD202604211038474222,931,1,4.95,已超时,已取消,"2026-04-21 10:38:48"
